OA,OB,OC,OD,OE
121.39604606411199,288.84944175123485,291.1374245953275,88.52683209061533,52.172789842982326
111.30588483993108,286.8762799535716,288.9169430822637,86.49277426467485,53.600373133029585
117.38824472663352,286.33197516169935,291.3863414781139,87.0976463516667,50.635955604688654
117.47765745025733,285.3786957710754,286.2743439430086,83.95236744726142,51.19570294468082
113.75851616472501,285.27180021866866,287.9461755259132,82.28000972289685,49.72926703662542
114.9826073804208,286.02447447727263,285.3769437077915,80.77747210701756,49.47726750741192
110.35397591387454,285.0491185743257,286.41927309453183,84.20213774008353,48.507731342539614
111.83022847155415,281.6043323530375,283.6688209867274,80.36168241145776,46.09772228646444
110.06361796706484,284.98771903364536,283.86792703650053,80.95677859203639,46.32493928760188
115.52056094046635,283.78160616925123,285.4645336990219,80.36168241145776,44.553338819890925
110.3675676999362,284.98596456667826,285.1192732875138,75.8946638440411,44.9221548904324
118.59595271340417,283.5577542582816,290.38767191463205,72.11102550927978,47.16990566028302
110.06361796706484,281.6256380374486,286.5135249861689,76.84399781375251,43.93176527297759
112.89375536317321,281.8865019826242,288.46663585239804,83.57032966310472,47.80167361086848
108.4665847162157,284.07921430474283,287.07664481806944,85.38149682454625,51.19570294468082
110.44002897500525,282.15066896961275,284.8613697923957,75.69015788066504,48.08326112068523
115.8792474949678,282.85155117128136,286.81875810344064,73.68174807915459,44.14748010928823
110.38568747804219,283.9242856819402,286.56761854752534,77.83315488916018,46.17358552246078
113.54734695271397,280.7650263120391,286.32324390450736,74.94664769020693,45.60701700396552
108.24047302187847,279.8035024798653,284.92981591964013,79.71198153351854,46.32493928760188
113.84199576606166,283.9242856819402,286.9006796785257,81.27115109311545,49.47726750741192
115.7410903698423,280.36048223670895,285.41373477812874,77.79460135510689,49.64876634922564
117.65202930676547,282.56149773102493,287.4056366879397,77.79460135510689,50.59644256269407
115.43396380615195,282.56149773102493,285.0438562747845,78.16009211867653,47.53945729601885
108.52188719332152,282.00177304407146,287.4804341168282,76.53757247260981,47.80167361086848
110.16351483136329,279.4011453090341,282.83740912404073,84.77027781009096,49.47726750741192
109.14210919713803,278.29660436304283,285.0438562747845,81.02468759581859,51.78802950489621
105.77334257741882,281.4551474036316,283.0635970943632,81.60882305241266,49.64876634922564
103.36827366266692,279.2597357300189,282.14358046923553,82.00609733428362,51.478150704935004
105.32331175955302,278.21214926742505,282.0815484926301,78.587530817554,48.25971404805462
98.73196037757987,278.7561658510893,281.80134847086873,75.66372975210778,50.08991914547278
103.07764064044152,281.04270138183625,284.6928169097352,69.02897942168927,53.009433122794285
123.1990259701756,280.8629559055448,282.766688278517,85.37564055396598,60.876925020897694
127.90621564255585,280.5031194122447,285.72714256787015,95.12623192369179,75.02666192761077
136.97079980784227,277.4058398808504,277.04151313476467,93.30058949438637,77.38862965578342
152.50573759698355,282.398654387729,281.2578887782528,104.38869670610895,88.50988645343524
166.41213898030395,273.0659261057666,277.25980595823836,109.60383204979651,98.35141076771599
176.70880000724355,275.6555822035897,279.71592732627863,120.42009799032718,113.95174417269794
183.38211472223784,280.5779749018087,279.2704782106408,115.42096863222038,108.93117092916977
188.60540819393276,283.9330907097656,288.0451353520833,121.82364302548172,112.69871339105873
178.01123560045303,289.01384049903214,300.83217912982644,132.43866504914644,119.20570456148481
171.0263137648707,294.5929394944828,304.72610652846924,126.60568707605516,114.02192771568107
160.822883943797,289.0830330545188,302.00662244394573,125.2078272313676,115.43396380615195
161.40012391568973,285.7726368986366,305.30804116498473,121.49485585818027,111.73182178770737
153.44380078712857,281.40007107319644,302.7936591145858,118.72657663724664,108.18964830333815
146.01369798755184,281.30055101261354,305.4242950388852,119.81652640600127,109.78615577567146
153.68799562750502,283.14307337457507,302.6962173533062,120.93386622447825,111.72287142747452
154.72879499304582,282.02836736753983,306.7767918210242,126.40015822774906,116.67476162392619
149.0,284.0862545073239,310.85848870506976,132.23085872821065,121.63058825805291
158.14550262337528,287.2107240337658,310.87618113969427,130.24976007655445,120.50726119201282
170.60187572239644,291.06184909740404,310.16124838541646,132.38202294873727,131.50285168010618
164.76953601925328,291.3863414781139,310.1112703530783,130.24976007655445,126.90547663517127
160.1624175641714,288.2498915871435,310.87618113969427,127.47548783981962,122.494897852931
161.40012391568973,292.1711826994579,307.14817271147814,127.45587471748802,118.84864324004712
157.4325252290644,290.0844704564517,308.2920693109052,129.6919426949878,120.42009799032718
153.05227865013967,290.0844704564517,310.39490975207696,135.05924625881784,138.6001443000692
157.19096666157378,291.04295215655026,307.58413483143113,130.58713566044705,130.09611831257686
165.42067585401773,293.04265901059523,310.39490975207696,133.27040181525678,128.84486796143648
170.01764614298128,295.0610106401725,309.45758998609165,131.4838393111488,131.65485179058157
169.04733065032408,291.06184909740404,304.55869713406645,129.71121771072848,124.80785231707178
165.67739737212196,289.0847626562147,306.2172431461037,130.64838307457157,128.22246293064254
164.43843832875572,292.3850201361212,306.2172431461037,128.41339493993607,129.07362240210043
158.39823231336896,291.3863414781139,307.8830946966722,131.94695904036593,124.84390253432484
172.2556240010758,293.1091946698363,304.72610652846924,135.50645741070792,134.46560898608982
164.46884203398528,291.247317584214,300.26987860922713,126.1269202034205,144.69277798148738
156.92354826475216,294.4350522611056,306.95439400666675,134.18271125595876,128.40560735419618
166.20770138594662,295.3811097548386,306.7767918210242,129.6919426949878,130.728726758888
164.20109622045769,295.4335796757031,307.7027786679867,133.7235955244997,130.87398519186308
167.10774967068403,292.24647132172527,305.4734030975528,129.6919426949878,124.80785231707178
156.7322557739791,291.3365751154496,305.6550343115585,132.48396129343357,130.29965464267354
157.69590990257166,291.4395306062649,310.3111341863195,133.76471881628578,127.5617497528158
167.6007159889241,292.1711826994579,307.14817271147814,129.25169244539896,130.4837154590564
162.2621335986927,293.38370779578065,305.4734030975528,131.12589370524802,128.42507543311004
166.6433316997713,292.33542378576016,305.28675044947494,127.01181047445942,127.7810627597063
164.46884203398528,289.29223978530774,305.09834480049216,125.29964086141668,126.81088281373961
160.0562401157793,290.38767191463205,303.621474866321,123.94353553130554,122.494897852931
145.79780519610026,287.2507615307573,305.30804116498473,128.9961239727768,124.52309022827855
164.5600194457937,290.33773437154184,303.7976300105055,126.58988901172162,121.26417442921878
149.26486525636233,289.56001105124994,306.6153942645411,128.2809416865966,129.4488315899375
169.92056967889437,292.43802762294786,304.92622058458664,128.3627671873741,126.90547663517127
165.13025161974412,289.56001105124994,300.84713726409296,128.01562404644207,130.38404810405297
164.01219466856725,288.39036044916617,302.6962173533062,126.65701717630967,125.25573839150046
171.95929750961417,290.38767191463205,300.4663042672173,126.1269202034205,126.90547663517127
157.8131806916013,289.4995682207488,304.00164473239283,128.01562404644207,121.91800523302537
165.24527224704494,291.29023327259017,302.8696089078599,130.17680284904833,131.24404748406687
167.72000476985446,290.38767191463205,301.77143668677456,126.14277624977183,122.61321299109652
162.0154313638056,289.3890115398302,300.26987860922713,124.35433245367851,125.49501982150527
156.86937240902063,286.50479926172267,302.3177136722227,130.0,141.01418368376991
165.42369842317032,290.5580836941213,303.4616944525289,131.48764200486676,128.6001555209013
157.8005069700348,284.3958508839396,302.6962173533062,123.54756169184401,120.34118164618461
147.05441169852742,286.50479926172267,304.92622058458664,130.86252328302402,128.08200498118384
163.48700254148645,289.4995682207488,301.9420474196994,129.71121771072848,126.90547663517127
161.8177987738061,288.62605564986677,301.61730719572444,130.73637596323374,126.73200069437868
161.1241757155021,290.68883707497264,303.07754783223385,128.41339493993607,126.25371281669304
168.8342382338369,289.33890163612637,302.12911147388627,119.88327656516567,122.494897852931
159.70284906663375,284.50834785643815,299.38603841862766,124.16923934694937,126.73200069437868
162.0154313638056,284.63485380395707,297.54327416360803,125.78155667664477,121.75385004179539
152.2005256232711,284.70335438838794,301.4796842243271,130.36103712382777,123.84264209067892
160.3277892319357,281.3965173913849,299.38603841862766,129.52991932368366,129.49517365523704
157.8131806916013,281.9379364328256,300.341472327749,127.61269529321916,123.43419299367578
163.37074401495514,279.1773629791642,296.69681494751507,122.0245876862528,113.22985472038724
180.27756377319946,275.1817581163403,292.15406894308353,131.04579352272242,114.73883387938018
180.71247881648904,276.1014306373656,282.4057364856458,115.74541027617467,118.72657663724664
179.6941846582688,269.6405014088203,282.6888749137468,107.05606008068857,104.95713410721541
176.207264322445,271.7075633838705,278.89065957826557,101.83319694480774,101.82828683622247
159.40200751558933,265.58049627184596,273.6512378923216,95.42536350467836,78.87331614684399
137.7425134081704,269.5366394388711,273.8850123683295,88.23264701911646,69.20260110718382
126.53062870309307,265.34694269955327,277.1154993860863,72.91776189653656,57.30619512757761
141.32586458253138,265.03584663211126,282.14358046923553,85.09406559801923,61.68468205316454
127.81236246936366,270.83574357901875,284.0862545073239,82.28000972289685,55.65968020030299
125.0,273.408119850161,287.06271091871196,91.21403400793103,60.876925020897694
125.39936203984452,274.93453766305896,288.0277764383151,89.62700485902673,59.033888572581766
124.95199078045935,277.1569952211201,290.0068964697219,91.78235124467012,58.249463516842795
128.56515857727553,279.9732130043873,293.00170647967224,94.36630754670864,60.8276253029822
129.86916493148019,279.5711000801048,293.04265901059523,94.64142856064674,61.40032573203501
129.2594290564522,283.9753510430087,293.01535795927146,96.17692030835673,63.63961030678928
125.89678312014172,286.81875810344064,291.04295215655026,92.22797840135064,59.53990258641679
128.87590930814028,284.6225570821821,292.0154105522515,90.60905032059435,65.30696746902278
130.75167302944922,286.1904959987316,293.027302482209,91.92388155425118,59.682493245507096
132.54433220624713,283.6564823867066,294.0272096252318,92.91393867445294,66.37017402418047
137.11673858431726,287.2350953487404,293.00170647967224,93.38094023943002,62.64982043070834
133.82077566656082,285.2823163114041,293.0068258590574,96.6902270139025,63.953107821277925
131.68523075880606,284.67525357852935,293.00170647967224,95.524865872714,63.50590523722971
132.19682295728592,285.0140347421509,293.027302482209,95.90099061010788,64.32728814430156
134.35028842544403,285.2823163114041,291.0068727710739,95.35197952848173,61.39218191268331
125.44720004846661,283.73403038761495,292.0,94.54099639838793,63.788713735268246
132.9661611087573,286.29530209208815,293.00170647967224,94.72592042308166,63.63961030678928
127.01181047445942,283.0635970943632,292.00171232374646,91.41115905621152,61.66036003787198
127.56566936288148,285.2823163114041,292.00171232374646,98.3107318658548,62.64982043070834
130.24976007655445,286.5588944702293,294.00680264238787,99.6393496566492,64.93843238021688
133.24038426843418,283.0282671395209,292.0154105522515,89.94442728707543,62.20128616033595
130.64838307457157,285.56785533389433,294.0,94.04786015641186,63.788713735268246
134.08206442324789,287.2350953487404,296.0270257932542,97.082439194738,66.2872536767062
129.98846102635417,283.0635970943632,292.00171232374646,98.3107318658548,65.76473218982953
132.54433220624713,281.46047679914136,291.0,94.04786015641186,66.27216610312357
127.56566936288148,281.13519879232484,290.0017241328058,93.2148056909416,66.37017402418047
135.07405376311175,282.7330896800019,293.0,93.94147114027967,65.11528238439882
125.67418191498204,280.84515306481615,289.0069203323685,93.55746896961247,62.64982043070834
131.38112497615478,280.515596714336,290.0017241328058,94.04786015641186,62.39390995922599
125.89678312014172,281.51376520518494,289.0069203323685,92.22797840135064,63.63961030678928
126.66885963013956,278.5982770944573,289.0069203323685,95.03683496413377,64.28063471995279
130.86252328302402,284.60498941515414,291.0,94.72592042308166,66.61080993352356
127.01181047445942,281.78892810044897,288.00173610587836,97.16480844420988,63.50590523722971
128.87590930814028,282.4057364856458,290.0017241328058,94.72592042308166,64.4980619863884
128.87590930814028,284.60498941515414,290.0,98.65596788841515,65.76473218982953
126.01983970788092,282.4057364856458,288.00173610587836,94.72592042308166,63.953107821277925
124.31009613060397,283.6564823867066,289.0155705148081,94.14881836751856,64.53681120105021
131.4610208388783,278.91575789115967,290.06206232459976,94.89467845985885,62.39390995922599
127.4244874425634,281.7676347631147,291.0154635066666,93.74433316206373,68.24954212300622
127.39309243440164,280.8166661720775,288.0433995077825,95.1892851112981,64.4980619863884
129.65338406690356,280.178514522438,288.00694436072195,93.38094023943002,62.80127387243033
127.66362050325849,280.178514522438,287.01567901423084,89.44271909999159,64.6297145282261
125.67418191498204,280.8166661720775,287.01567901423084,96.5090669315583,65.62011886609167
124.90396310766124,280.8166661720775,286.00174824640493,91.59148432032315,61.98386886924694
129.65338406690356,281.12808468738945,289.0069203323685,90.47098982546837,65.92419889539804
120.83873551142449,279.25078334715556,286.0629301395062,94.54099639838793,63.788713735268246
120.03332870498926,274.32280255202994,284.2129483327598,94.36630754670864,64.5600495662759
124.66354719804824,270.4311372604863,281.64161624305456,87.93179174792243,66.64082832618455
133.15404612703287,270.6806236138819,278.0071941515183,90.35485598461214,76.8505042273634
141.90489773083945,266.3174797117155,270.8154353060401,98.79271228182775,87.68124086713189
148.05404418657398,258.90925051067603,266.33249895572266,121.43310915891102,101.13851887386922
158.70097668256489,255.3918557824427,264.7753764986465,119.47384651043926,121.65936051122412
166.35203635663737,252.8813951242756,260.725909721301,117.41379816699569,119.8874472161285
160.52725625263767,257.84685377176896,260.72207424765554,119.55333537798099,130.38404810405297
158.79546593023366,253.9488137400921,258.72379094316005,119.50313803411188,127.88275880665071
163.6001222493431,254.37177516383377,264.7659343646761,118.1397477566293,113.81124724736128
156.98407562552325,251.0657284457598,261.8415551435639,139.30183056945089,110.80162453682708
136.85028315644803,242.00206610688264,257.00778198334774,114.10959644131601,108.23123393919151
139.29106216839614,239.5704489289111,257.1886467167631,110.11357772772621,105.26157893552613
130.18832512940628,234.33736364481018,252.73306075778848,105.0,96.33275663033837
127.23600119463045,233.77339455121918,250.0,104.86181383134664,95.4829827770373
127.13772060250254,231.17525819170183,248.8714527622644,103.24727599312246,95.524865872714
114.58621208504974,230.05434140654683,247.92337525937324,104.62313319720452,94.76286192385707
117.74548823628021,226.00221237855172,247.00809703327542,102.39628899525607,92.63368717696602
117.38824472663352,230.0195643852931,250.84058682757063,107.37783756436893,97.62171889492625
113.8859078200635,232.0,252.3529274646918,111.01801655587259,99.15644204992432
120.55289295574785,232.0021551624036,250.4595775769016,109.17875251164945,97.67292357659824
122.77621919573839,235.00851048419503,251.40604606890423,109.65856099730654,99.15644204992432
119.03780911962384,233.03433223454437,255.86129054626454,110.05907504608605,97.18538984847466
127.58134659894448,237.03375287076733,257.42183279589943,108.67382389517726,97.30878685915265
122.71104269787622,238.05251521460553,260.2786967848118,111.01801655587259,100.4987562112089
123.36936410632909,237.05273674859777,259.9423012901132,112.29425630903836,100.56838469419701
120.5404496424333,240.03333101883996,263.74609001841145,112.29425630903836,101.91172650877817
128.57682528356344,243.13165157996193,261.9656466027559,109.12378292562992,99.35793878699377
132.81566172707193,242.20652344641752,263.21094202179364,108.25894882179486,100.26464980241042
125.22779244241272,242.1321952983535,265.41476974727686,111.80339887498948,100.7670581092849
129.65338406690356,246.13004692641653,265.80067720004024,112.25862995778988,102.30347012687302
116.69190203266035,246.05080776132397,266.0845730214362,114.94781424629178,103.58571330062848
132.03408650799233,246.0995733437992,265.41476974727686,110.9414259868693,100.65783625729296
129.0348790056394,249.09837414162303,268.00186566514793,114.93476410555685,105.75916035975324
125.2836781069266,247.09917037497314,268.2088738278434,114.94781424629178,103.58571330062848
126.64912159190051,246.05080776132397,269.462427807663,115.83609109426992,104.9952379872535
128.75169901791588,248.0181444975347,270.37936311782374,115.41230437002807,104.1393297462587
129.1200991325518,249.12848090894786,270.1184925176357,116.73045875006231,106.66770832824712
134.13426109685773,248.03225596683993,268.57587382339466,115.83177456984762,107.00467279516349
121.1486689980538,245.073458375239,268.81220210399675,118.07201192492656,104.89041900955492
127.58134659894448,247.01821795163207,269.462427807663,115.41230437002807,104.9952379872535
123.01625908797584,247.00202428320299,271.64130760986995,115.88356225108029,104.80458005259122
128.87590930814028,246.00203251192866,268.48649872945197,113.17685275708986,101.41498903022176
131.3202193114221,249.0020080240318,271.3300573102803,114.06138698087096,104.23531071570709
133.13526955694348,250.01799935204664,269.7647122957337,115.83177456984762,105.89145385724005
133.4541119636259,249.0501957437496,270.4163456597992,114.49454135459908,104.63746938836012
127.12198865656563,249.0,270.05925275761246,117.64777940955791,106.66770832824712
